"country","quarter","gross_fixed_capital_formation","final_consumption_expenditure","gross_domestic_product","external_balance_of_goods_and_services","inflation","unemployment","working_age_population","dependency_ratio"
"Colombia",2020-10-01,38975244.3,195018765.7,215349710.4,-17670656.8,1.615969,15.23949,34397050.75,48.0947620120724
"Colombia",2021-01-01,43565184.2,199534227,221815050.6,-17006026.6,1.555435,14.60295,34532977,48.024822765787
"Colombia",2021-04-01,41166384.1,195857226.1,216883879.5,-22016607.9,2.957476,14.70522,34643394.5,47.961586077001
"Colombia",2021-07-01,42115021.5,208188545.1,228236287.2,-23597420.6,4.307304,12.91116,34753812,47.8983493882149
"Colombia",2021-10-01,44443410.3,219983001.8,239307782.8,-23318944.9,5.155358,12.9637,34864229.5,47.8351126994289
"Colombia",2022-01-01,47747774.4,222448250.7,239801167.2,-29913531.5,7.828939,12.05465,34974647,47.7718760106428
"Colombia",2022-04-01,46923798.3,224949957.3,243227038.4,-28107328.6,9.325147,10.81717,35072640.5,47.7390651766123
"Colombia",2022-07-01,48054183.5,225610123.3,245282515.1,-32128354.8,10.82893,11.045,35170634,47.7062543425819
"Colombia",2022-10-01,48259243.8,224818668.8,244344279.2,-30138785.1,12.62709,10.93278,35268627.5,47.6734435085514
"Colombia",2023-01-01,44804421.4,226302557,245756483.6,-27609705.4,13.29216,10.55554,35366621,47.640632674521
"Colombia",2023-04-01,41716937.4,225383446.4,244255909.7,-22385322.3,12.43598,10.01848,35450790,47.6289939899597
"Colombia",2023-07-01,40720347.4,226009674.9,243880220.5,-19936318,11.39964,9.625937,35534959,47.6173553053984
"Colombia",2023-10-01,39465293.7,225240321.7,245691386.1,-21155654.2,9.963579,10.43958,35619128,47.6057166208371
"Colombia",2024-01-01,42005438.4,226187357.5,247028312.5,-21377454.7,7.811058,10.76873,35703297,47.5940779362757
"Hungary",1996-01-01,1395914,5354233,7306987.3,-10508,27.56305,10.13333,6985251,47.6143806428717
"Hungary",1996-04-01,1419688,5358690,7249436.3,8146,23.96218,10,6984724.75,47.5511830622702
"Hungary",1996-07-01,1456972,5425182,7235825.7,-35555,22.65321,9.8,6984198.5,47.4879854816688
"Hungary",1996-10-01,1544539,5357124,7326363.5,-74754,20.32155,9.433333,6983672.25,47.4247879010673
"Hungary",1997-01-01,1545953,5474638,7390572.2,-91546,18.83603,9.133333,6983146,47.3615903204659
"Hungary",1997-04-01,1545013,5417855,7467948.2,-43170,18.29578,9.033334,6981052.5,47.3201411504193
"Hungary",1997-07-01,1606128,5410953,7532519,-37093,18.03222,9,6978959,47.2786919803727
"Hungary",1997-10-01,1626375,5447780,7594521.8,-42624,18.10109,9.066667,6976865.5,47.2372428103261
"Hungary",1998-01-01,1694862,5518755,7655754.3,-120707,17.03203,9.1,6974772,47.1957936402796
"Hungary",1998-04-01,1742947,5556136,7774440.5,-183920,15.3031,8.9,6972439.5,47.1408415193181
"Hungary",1998-07-01,1825541,5608864,7846252.9,-252767,13.33866,8.566667,6970107,47.0858893983566
"Hungary",1998-10-01,1780632,5656478,7848078.8,-223645,11.25088,8.066667,6967774.5,47.0309372773952
"Hungary",1999-01-01,1844084,5806453,7849881,-212528,9.471936,7.166667,6965442,46.9759851564337
"Hungary",1999-04-01,1899909,5872687,7935678.1,-287875,9.113696,6.933333,6964662,46.8970734468664
"Hungary",1999-07-01,1929844,5953185,8086016.6,-282060,10.59645,6.733333,6963882,46.8181617372991
"Hungary",1999-10-01,1933171,5879270,8178211.3,-221849,10.77633,6.666667,6963102,46.7392500277318
"Hungary",2000-01-01,1968367,5971001,8248100.4,-233561,9.858247,6.566667,6962322,46.6603383181645
"Hungary",2000-04-01,2010239,6006248,8326558.6,-172568,9.164174,6.4,6962509,46.5724316213677
"Hungary",2000-07-01,2011694,6055515,8401284.2,-314680,9.829495,6.1,6962696,46.4845249245708
"Hungary",2000-10-01,2072381,6289801,8559758.5,-350497,10.34579,5.9,6962883,46.3966182277739
"Hungary",2001-01-01,2033495,6178560,8618705.1,-239424,10.27027,5.666667,6963070,46.308711530977
"Hungary",2001-04-01,2061501,6336681,8687932.9,-217025,10.51368,5.6,6961334.25,46.2411100260073
"Hungary",2001-07-01,2075910,6370454,8764619.2,-98417,8.68137,5.533333,6959598.5,46.1735085210377
"Hungary",2001-10-01,2109499,6524285,8830049.9,-236389,7.126437,5.5,6957862.75,46.105907016068
"Hungary",2002-01-01,2220533,6572854,9033123,-292779,6.194296,5.5,6956127,46.0383055110983
"Hungary",2002-04-01,2202965,6686256,9080867,-213406,5.473501,5.533333,6953716,45.9844218918031
"Hungary",2002-07-01,2224529,6857942,9162905.7,-239954,4.576857,5.633333,6951305,45.9305382725079
"Hungary",2002-10-01,2268574,7049643,9273207.9,-494774,4.849785,5.7,6948894,45.8766546532127
"Hungary",2003-01-01,2141101,7235891,9334080.1,-416812,4.657994,5.7,6946483,45.8227710339175
"Hungary",2003-04-01,2235441,7216010,9433481.6,-486202,3.912685,5.8,6945334.75,45.7661713178228
"Hungary",2003-07-01,2260308,7324083,9545215,-493315,4.706854,5.7,6944186.5,45.7095716017282
"Hungary",2003-10-01,2382739,7365514,9640369.7,-402487,5.362259,5.7,6943038.25,45.6529718856335
"Hungary",2004-01-01,2423620,7270170,9799743.6,-354733,6.816359,5.766667,6941890,45.5963721695388
"Hungary",2004-04-01,2408429,7422591,9905581.1,-684319,7.332541,5.9,6940502.25,45.5531435103684
"Hungary",2004-07-01,2467341,7511231,10023201,-640335,6.979495,6.166667,6939114.5,45.5099148511979
"Hungary",2004-10-01,2435920,7414633,10059950.3,-452289,5.866356,6.433333,6937726.75,45.4666861920275
"Hungary",2005-01-01,2427169,7480050,10156278.6,-354136,3.566066,6.766667,6936339,45.423457532857
"Hungary",2005-04-01,2544323,7620211,10361878.9,-390855,3.72969,7.166667,6935232,45.39009498211
"Hungary",2005-07-01,2568251,7648847,10436247.6,-452248,3.649097,7.366667,6934125,45.356732431363
"Hungary",2005-10-01,2547550,7664783,10552358.3,-297332,3.302752,7.4,6933018,45.3233698806161
"Hungary",2006-01-01,2604983,7873222,10631051.1,-335890,2.537151,7.366667,6931911,45.2900073298691
"Hungary",2006-04-01,2523052,7752293,10786462.9,-184794,2.634389,7.333333,6929444.25,45.2854558022539
"Hungary",2006-07-01,2540032,7706865,10844571.7,-245215,4.125178,7.566667,6926977.5,45.2809042746388
"Hungary",2006-10-01,2493728,7713897,10948776.7,-113636,6.394316,7.566667,6924510.75,45.2763527470237
"Hungary",2007-01-01,2684506,7664309,10813657.7,-140721,8.518911,7.133333,6922044,45.2718012194086
"Hungary",2007-04-01,2641158,7697040,10805454.4,-113491,8.602151,7.133333,6917881.5,45.2956802149555
"Hungary",2007-07-01,2626115,7734593,10859071.1,-161337,7.650273,7.366667,6913719,45.3195592105025
"Hungary",2007-10-01,2677930,7775590,10893989.1,-109473,7.111853,7.833333,6909556.5,45.3434382060494
"Hungary",2008-01-01,2711877,7800617,11007294.7,-39403,6.905538,7.633333,6905394,45.3673172015963
"Hungary",2008-04-01,2679090,7802405,11062179.2,-204957,6.771,7.633333,6900555.75,45.4130399067691
"Hungary",2008-07-01,2688711,7826216,11035145,-166924,6.313452,7.766667,6895717.5,45.4587626119419
"Hungary",2008-10-01,2675949,7415708,10646403.6,71512,4.239401,8.2,6890879.25,45.5044853171146
"Hungary",2009-01-01,2489826,7403599,10197893.7,183230,3.016453,8.9,6886041,45.5502080222874
"Hungary",2009-04-01,2485554,7408596,10203320.2,273344,3.58959,9.366667,6880951,45.5757226884703
"Hungary",2009-07-01,2397037,7286922,10197651.4,121434,5.013429,10.16667,6875861,45.6012373546533
"Hungary",2009-10-01,2402117,7356319,10189080.7,107336,5.203349,10.33333,6870771,45.6267520208362
"Hungary",2010-01-01,2247807,7287876,10203881.3,297842,6.004141,10.76667,6865681,45.6522666870191
"Hungary",2010-04-01,2241354,7266196,10283727.7,339872,5.342189,10.9,6858398.5,45.6567737304315
"Hungary",2010-07-01,2215420,7341790,10361249.6,158872,3.8079,10.73333,6851116,45.6612807738439
"Hungary",2010-10-01,2144693,7220104,10351226.1,288283,4.320637,10.76667,6843833.5,45.6657878172564
"Hungary",2011-01-01,2246424,7282085,10477292.6,400545,4.21317,10.83333,6836551,45.6702948606688
"Hungary",2011-04-01,2167454,7304762,10458167,424613,4.029605,10.53333,6825588.75,45.7388940999459
"Hungary",2011-07-01,2150093,7386851,10469902.4,406813,3.39447,10.6,6814626.5,45.8074933392231
"Hungary",2011-10-01,2170150,7293379,10588701.5,548833,4.087193,10.63333,6803664.25,45.8760925785002
"Hungary",2012-01-01,2167440,7222591,10443654.4,470447,5.595716,10.86667,6792702,45.9446918177774
"Hungary",2012-04-01,2090854,7177569,10346664.6,630500,5.480896,10.6,6779085.25,46.0880553814272
"Hungary",2012-07-01,2108511,7157667,10371622.1,563170,6.142441,10.3,6765468.5,46.231418945077
"Hungary",2012-10-01,2106188,7227142,10347157.3,473250,5.39267,10.56667,6751851.75,46.3747825087267
"Hungary",2013-01-01,2141384,7252238,10412818.4,526627,2.941176,10.83333,6738235,46.5181460723765
"Hungary",2013-04-01,2272046,7277944,10510317.6,472730,1.798651,10.13333,6722669.25,46.7110902357472
"Hungary",2013-07-01,2390589,7273463,10672949.1,679318,1.471689,9.766666,6707103.5,46.9040343991179
"Hungary",2013-10-01,2517467,7287469,10759722.1,526092,0.7451565,8.933333,6691537.75,47.0969785624886
"Hungary",2014-01-01,2597009,7399882,10863095.4,563211,0.02463054,7.766667,6675972,47.2899227258592
"Hungary",2014-04-01,2609653,7512126,11005232.5,333298,-0.1717791,7.9,6660734.75,47.4958696099524
"Hungary",2014-07-01,2658757,7505893,11110050.7,530781,-0.07374632,7.233333,6645497.5,47.7018164940456
"Hungary",2014-10-01,2611722,7611528,11170842.1,507120,-0.6903353,7.2,6630260.25,47.9077633781387
"Hungary",2015-01-01,2550724,7657771,11350602.8,779734,-1.058853,7.166667,6615023,48.1137102622319
"Hungary",2015-04-01,2777924,7674570,11365144.7,524461,0.245821,6.766667,6599298.75,48.3241880535001
"Hungary",2015-07-01,2716118,7802585,11451845.9,630062,0.04920049,6.2,6583574.5,48.5346658447683
"Hungary",2015-10-01,2939998,7897261,11573357.7,669015,0.5213506,6,6567850.25,48.7451436360365
"Hungary",2016-01-01,2363733,7976002,11548380.9,637390,0.3484321,5.633333,6552126,48.9556214273047
"Hungary",2016-04-01,2357861,8021836,11690027,721989,-0.04904365,4.966667,6538383,49.1436994850628
"Hungary",2016-07-01,2525752,8053292,11751081.8,771758,0.0491763,4.6,6524640,49.3317775428209
"Hungary",2016-10-01,2599159,8113887,11857734.2,688199,1.234873,4.3,6510897,49.519855600579
"Hungary",2017-01-01,2822348,8212537,12000115.8,505412,2.604167,4.266667,6497154,49.7079336583372
"Hungary",2017-04-01,2926758,8363883,12145423.3,671111,2.080471,4.233333,6485851.25,49.8934996726613
"Hungary",2017-07-01,2986449,8481897,12258657.8,574177,2.418285,3.933333,6474548.5,50.0790656869855
"Hungary",2017-10-01,3052198,8623214,12440914,591619,2.293242,3.7,6463245.75,50.2646317013097
"Hungary",2018-01-01,3169730,8657515,12681898.9,473667,1.982113,3.633333,6451943,50.4501977156339
"Hungary",2018-04-01,3391227,8748230,12796706.2,476402,2.720631,3.333333,6439017.75,50.7066304283382
"Hungary",2018-07-01,3530780,8814171,12990086.6,253466,3.445794,3.566667,6426092.5,50.9630631410425
"Hungary",2018-10-01,3632454,8845176,13133777.3,520460,3.243501,3.4,6413167.25,51.2194958537468
"Hungary",2019-01-01,3853146,9016549,13407097,326619,3.152406,3.366667,6400242,51.4759285664511
"Hungary",2019-04-01,3901986,9160290,13449104.1,281358,3.743566,3.266667,6384439,51.7573733598536
"Hungary",2019-07-01,3979929,9271442,13636934.8,116882,3.061934,3.3,6368636,52.0388181532561
"Hungary",2019-10-01,3738487,9512372,13728139.2,16232,3.395703,3.1,6352833,52.3202629466587
"Hungary",2020-01-01,3661927,9418795,13689703.7,-6010,4.319853,3.233333,6337030,52.6017077400612
"Hungary",2020-04-01,3466846,8835592,11702720.6,-611344,2.48083,4.6,6322350.25,52.8012844923433
"Hungary",2020-07-01,3441852,9255859,13077310.2,171099,3.713707,4.4,6307670.5,53.0008612446255
"Hungary",2020-10-01,3726708,9462405,13311878.4,57113,2.815013,4.3,6292990.75,53.2004379969076
"Hungary",2021-01-01,3595596,9260579,13485401.7,128903,3.14978,4.233333,6278311,53.4000147491897
"Hungary",2021-04-01,3796983,9505215,13776677.2,-78272,5.193662,4.1,6269890.75,53.503362181174
"Hungary",2021-07-01,3874093,9817434,13943039.7,-200076,4.99132,3.966667,6261470.5,53.6067096131582
"Hungary",2021-10-01,3878757,9991435,14294772.1,-53159,7.083877,3.866667,6253050.25,53.7100570451425
"Hungary",2022-01-01,3845762,10292067,14472208.1,-118556,8.242579,3.566667,6244630,53.8134044771267
"Hungary",2022-04-01,3896341,10281777,14599189.6,-88940,10.58577,3.5,6239868.25,53.8793052897525
"Hungary",2022-07-01,3803429,10202674,14434694.8,-117025,16.47375,3.7,6235106.5,53.9452061023782
"Hungary",2022-10-01,3533747,10121616,14305773.8,-1713,22.72727,3.9,6230344.75,54.011106915004
"Hungary",2023-01-01,3626120,10064659,14276473,336811,25.40935,3.9,6225583,54.0770077276297
"Hungary",2023-04-01,3547585,10136847,14269732.8,1159635,21.83125,4,6221041.75,54.1235250092665
"Hungary",2023-07-01,3461560,10185917,14458236.6,1244012,15.35049,4.1,6216500.5,54.1700422909032
"Hungary",2023-10-01,3426293,10242950,14425972,1357900,7.721561,4.3,6211959.25,54.21655957254
"Sweden",1994-01-01,160173,671629,810698,8107,1.640134,9.733334,5593534,56.9802024980987
"Sweden",1994-04-01,155604,669940,821280,1606,2.027018,9.366667,5600451.25,56.9925136874064
"Sweden",1994-07-01,158582,672016,825248,4467,2.591369,9.233334,5607368.5,57.0048248767141
"Sweden",1994-10-01,173225,674045,843557,5357,2.370338,9,5614285.75,57.0171360660218
"Sweden",1995-01-01,169511,675630,854760,17218,2.576182,8.833333,5621203,57.0294472553295
"Sweden",1995-04-01,167989,679238,859762,16081,2.746029,8.7,5624474.75,57.0006262159337
"Sweden",1995-07-01,176616,681211,859023,11643,2.310857,8.666667,5627746.5,56.9718051765378
"Sweden",1995-10-01,188389,680847,870867,11740,2.191981,8.966666,5631018.25,56.942984137142
"Sweden",1996-01-01,179063,682975,877651,15378,1.441166,9,5634290,56.9141630977461
"Sweden",1996-04-01,178971,684277,868911,20875,0.7886044,9.5,5637040,56.8601332873168
"Sweden",1996-07-01,186125,692688,873155,15677,0.1618926,9.733334,5639790,56.8061034768874
"Sweden",1996-10-01,194798,695390,883999,14085,-0.245547,9.933333,5642540,56.752073666458
"Sweden",1997-01-01,180399,695670,887029,22022,-0.1847419,10.26667,5645290,56.6980438560287
"Sweden",1997-04-01,188235,701777,901693,21931,0.1904268,10.3,5648843,56.6213854946003
"Sweden",1997-07-01,183268,707049,907241,22664,1.064939,9.733334,5652396,56.544727133172
"Sweden",1997-10-01,196492,710853,922957,22649,1.566773,9.133333,5655949,56.4680687717436
"Sweden",1998-01-01,195360,715566,926807,15307,0.5487344,8.666667,5659502,56.3914104103153
"Sweden",1998-04-01,198942,723271,936354,14944,0.1344677,8.6,5664298.75,56.2897019881978
"Sweden",1998-07-01,200737,733077,946442,20918,-0.625524,8,5669095.5,56.1879935660804
"Sweden",1998-10-01,210818,737495,959564,21844,-1.111752,7.466667,5673892.25,56.0862851439629
"Sweden",1999-01-01,208854,741950,965582,21944,-0.0635184,7.1,5678689,55.9845767218455
"Sweden",1999-04-01,206874,745110,970492,25464,0.1898097,6.766667,5685301.5,55.8661531367982
"Sweden",1999-07-01,218019,751433,985240,26478,0.6645036,6.633333,5691914,55.7477295517509
"Sweden",1999-10-01,218578,765992,996789,22354,1.059415,6.333333,5698526.5,55.6293059667036
"Sweden",2000-01-01,217962,771809,999083,21154,0.804213,6.066667,5705139,55.5108823816563
"Sweden",2000-04-01,223514,778624,1028513,21072,0.8570361,5.766667,5713592,55.3857273683494
"Sweden",2000-07-01,227259,784838,1038802,23688,0.8483536,5.433333,5722045,55.2605723550426
"Sweden",2000-10-01,233349,780991,1040143,32475,1.08552,5.1,5730498,55.1354173417358
"Sweden",2001-01-01,231124,782148,1039908,21493,1.518388,5.9,5738951,55.010262328429
"Sweden",2001-04-01,225952,782615,1035850,27699,2.724322,5.7,5748196,54.8876596042576
"Sweden",2001-07-01,228836,785463,1044543,37274,2.83687,5.833333,5757441,54.7650568800861
"Sweden",2001-10-01,239952,786259,1049203,41027,2.537414,5.966667,5766686,54.6424541559147
"Sweden",2002-01-01,223251,798657,1057523,39833,2.670672,5.8,5775931,54.5198514317432
"Sweden",2002-04-01,234068,800146,1069442,44882,1.980346,5.8,5785760.5,54.4017046628519
"Sweden",2002-07-01,231171,800630,1067439,41792,1.841147,6.066667,5795590,54.2835578939606
"Sweden",2002-10-01,229835,805524,1069394,40505,2.151523,6.166667,5805419.5,54.1654111250693
"Sweden",2003-01-01,237879,806058,1082351,38031,2.985148,6.233333,5815249,54.047264356178
"Sweden",2003-04-01,230706,808491,1080533,45376,1.862604,6.333333,5825049.75,53.9401273045567
"Sweden",2003-07-01,230093,813389,1089462,53524,1.585693,6.633333,5834850.5,53.8329902529353
"Sweden",2003-10-01,231703,817596,1096866,51948,1.28578,7.066667,5844651.25,53.7258532013139
"Sweden",2004-01-01,234639,821090,1114334,66403,0.05274578,7.333333,5854452,53.6187161496926
"Sweden",2004-04-01,241407,819138,1122637,71195,0.4059443,7.366667,5865222.5,53.4909126673743
"Sweden",2004-07-01,246791,821149,1131780,68166,0.5587666,7.433333,5875993,53.3631091850561
"Sweden",2004-10-01,251289,825601,1137755,63239,0.4773926,7.366667,5886763.5,53.2353057027378
"Sweden",2005-01-01,247516,832221,1141895,69078,0.264788,7.366667,5897534,53.1075022204196
"Sweden",2005-04-01,250797,835961,1151355,72441,0.2957733,8.1,5911128.75,52.9717503678957
"Sweden",2005-07-01,255037,843950,1168221,83727,0.5245925,7.966667,5924723.5,52.8359985153718
"Sweden",2005-10-01,252682,846082,1170561,67000,0.7263807,7.833333,5938318.25,52.7002466628479
"Sweden",2006-01-01,261098,849148,1192167,88342,0.7815114,7.666667,5951913,52.564494810324
"Sweden",2006-04-01,280661,857995,1211828,78873,1.52207,7.533333,5965811.5,52.4927940813658
"Sweden",2006-07-01,281395,864104,1222475,76326,1.590528,7.1,5979710,52.4210933524077
"Sweden",2006-10-01,285315,874110,1233955,77156,1.542772,6.733333,5993608.5,52.3493926234495
"Sweden",2007-01-01,296673,875176,1240276,65965,1.945742,6.6,6007507,52.2776918944913
"Sweden",2007-04-01,303778,884419,1254365,72359,1.810813,6.266667,6018335.25,52.3007877860802
"Sweden",2007-07-01,298484,894669,1258390,53935,1.941236,6.166667,6029163.5,52.323883677669
"Sweden",2007-10-01,304951,902192,1271164,61773,3.142282,6.233333,6039991.75,52.3469795692578
"Sweden",2008-01-01,311085,894695,1266067,65669,3.236837,6.066667,6050820,52.3700754608466
"Sweden",2008-04-01,303440,894492,1258212,54303,3.794206,6.2,6059280.25,52.4822815589485
"Sweden",2008-07-01,299965,889356,1247558,54665,4.283747,6.366667,6067740.5,52.5944876570503
"Sweden",2008-10-01,294942,885473,1197451,43798,2.448302,6.9,6076200.75,52.7066937551521
"Sweden",2009-01-01,269755,898314,1185819,43815,0.7897524,7.633333,6084661,52.8188998532539
"Sweden",2009-04-01,265597,903246,1191408,55814,-0.5808025,8.566667,6090224.75,53.0056109273774
"Sweden",2009-07-01,259325,907054,1190956,48119,-1.41659,8.866667,6095788.5,53.1923220015008
"Sweden",2009-10-01,265286,912291,1193357,36041,-0.7415079,9,6101352.25,53.3790330756242
"Sweden",2010-01-01,258525,923462,1212022,37449,0.6840817,9.133333,6106916,53.5657441497476
"Sweden",2010-04-01,275156,928278,1252348,44573,0.9275776,8.966666,6108598,53.8141765770103
"Sweden",2010-07-01,289794,935235,1273377,43597,1.12544,8.7,6110280,54.062609004273
"Sweden",2010-10-01,294981,937759,1282819,57747,1.890374,8.3,6111962,54.3110414315357
"Sweden",2011-01-01,284829,940697,1291727,46985,2.612267,8.066667,6113644,54.5594738587984
"Sweden",2011-04-01,305303,948486,1302418,46431,3.254242,7.966667,6113941.75,54.8388035409008
"Sweden",2011-07-01,303755,945681,1314070,61206,3.316662,7.833333,6114239.5,55.1181332230032
